q21notreat_04_c1.tif_nhood_10,0.00601615518317,150.683832698,0.232881096383,-0.00596415225176,230.010525702,229.945788903,326.615134854,329.508760088,0.482872341822,1.4505862602e-05,56234.1326457,456.713654745,-0.0248935970747,-1.2440226226e-09,150.683832698,24354.7152596,3782037.43379
q21notreat_04_c1.tif_nhood_20,0.00539580322615,188.889921721,0.208593378816,-0.00535546897575,229.596247938,229.402186992,339.82229524,347.043204215,0.369537983809,1.4449647208e-05,56238.8209737,462.443566409,-0.0265035816395,-7.24100404522e-10,188.889921721,32679.3687864,3084371.61
q21notreat_05_c1.tif_nhood_5,0.00392341172686,193.764808522,0.200909828816,-0.00389629272821,223.726405576,223.568006568,494.773369321,506.078301908,0.174368822966,1.43153197958e-05,54009.2876734,450.550175271,-0.0195613691987,-1.04088234024e-09,193.764808522,58756.5705518,6235984.2694
q21notreat_05_c1.tif_nhood_10,0.00315883237827,251.85258099,0.171302429505,-0.00314253331911,221.103932881,220.754396437,575.073380655,596.604850941,0.0895967798027,1.41118004673e-05,53489.3316819,452.207581401,-0.0193025736358,-4.58402105815e-10,251.85258099,95022.2574588,6878650.32487
q21notreat_05_c1.tif_nhood_20,0.00290860571084,310.212187723,0.156090325553,-0.00289536748617,219.31128548,218.706657469,648.731666369,679.099062489,0.03157751008,1.39532354084e-05,53204.358921,456.039886286,-0.0198574250186,-7.51009232354e-11,310.212187723,124528.119169,8022726.37486
q21notreat_06_c1.tif_nhood_5,0.00322434294257,296.620626785,0.198542830549,-0.00320416106098,222.334222438,222.142513398,695.948966347,703.00629542,0.082975274603,1.4437286578e-05,53154.4816606,443.689175653,-0.0158012069192,-2.56616915565e-07,296.620626785,-65895.7059121,38039982.9128
q21notreat_06_c1.tif_nhood_10,0.00265213753878,382.557290861,0.166876056854,-0.00263844903831,220.685764017,220.333453977,733.384260665,742.192597011,0.0548514898948,1.42986383735e-05,52855.9909864,444.625283651,-0.0159152115351,-2.00741281757e-07,382.557290861,-11192.8863685,28923093.3571
q21notreat_06_c1.tif_nhood_20,0.00239472482983,471.813718685,0.150934087881,-0.00238313974015,218.682514958,218.238313533,803.637439199,804.05164519,0.0362790945507,1.415179536e-05,52440.8925466,446.370996901,-0.0162456607761,-1.56288336615e-07,471.813718685,38290.2390781,24072130.8655
q21notreat_07_c1.tif_nhood_5,0.00249372593578,226.195732706,0.170712170592,-0.00246559224068,225.930777126,225.862125218,459.176601948,466.485256681,0.225784726177,1.49528355481e-05,52917.409462,440.511631174,-0.0102076002639,-4.34805505763e-08,226.195732706,-45361.5424919,14357348.6894
q21notreat_07_c1.tif_nhood_10,0.0019541695159,311.212482084,0.142755182155,-0.00193585160496,226.245231197,226.128464075,438.895948662,452.159080315,0.228727776833,1.49355779778e-05,53100.6954496,441.841556895,-0.0102785083159,-2.63487008433e-08,311.212482084,-30516.8644636,10957672.4886
q21notreat_07_c1.tif_nhood_20,0.00165839916565,451.24064916,0.123503001629,-0.00164480207212,226.698909974,226.482394735,417.755051626,440.635708288,0.212788604257,1.4902020723e-05,53403.1080451,444.826060955,-0.0107804914498,-5.26462918721e-09,451.24064916,-10438.8956395,6867740.24882
q21notreat_08_c1.tif_nhood_5,0.00137631350126,258.492926688,0.155264129987,-0.00137408713772,227.66439658,227.573875199,530.53659472,541.272494027,0.164644232545,1.51106709229e-05,53264.9515059,457.90525187,-0.01197606325,-6.61164239648e-08,258.492926688,-100851.6299,20020351.2304
q21notreat_08_c1.tif_nhood_10,0.00119365414041,353.496462737,0.131843804851,-0.00119205585228,228.12391565,227.919531087,503.485546351,524.06081478,0.15211498824,1.50853635615e-05,53536.6326497,461.857235374,-0.0126598536031,-3.40526538019e-08,353.496462737,-79318.4275106,15707105.1635
q21notreat_08_c1.tif_nhood_20,0.00112035715689,468.998398013,0.116851659085,-0.00111900509438,228.861778102,228.417454915,471.006932855,504.942767121,0.10499521471,1.50528851348e-05,53958.3953045,465.157046538,-0.0134616018508,-1.23100762257e-08,468.998398013,-55887.1249389,11302812.7453
q21notreat_09_c1.tif_nhood_5,0.00377907195389,137.054125355,0.218463054173,-0.00375886490496,227.654468423,227.533372849,398.782095861,407.46026692,0.288940032951,1.45983917996e-05,54854.989826,456.611611794,-0.0189885290457,-8.52423555154e-09,137.054125355,6408.09555557,8045254.63131
q21notreat_09_c1.tif_nhood_10,0.00318491354813,186.153122862,0.182117872908,-0.00317163111278,226.765616675,226.501090403,412.541179872,429.66672955,0.211892855467,1.45000497475e-05,54773.1745396,463.287451962,-0.0205665829167,-2.04646947608e-09,186.153122862,27289.9670894,5746204.70357
q21notreat_09_c1.tif_nhood_20,0.00288442411854,261.408645828,0.158463799097,-0.00287419902577,226.01941122,225.456788094,435.692495707,463.864849198,0.0901408312336,1.4401183187e-05,54767.5649717,468.251208396,-0.0219935604023,-5.62410194289e-10,261.408645828,44767.5685145,4585699.38457
q21notreat_10_c1.tif_nhood_5,0.00415975031948,170.944450166,0.22134666463,-0.0041365946685,235.824918727,235.625867581,281.962956084,291.012480325,0.535474138271,1.50984266753e-05,56908.8913819,464.014116388,-0.0199371391282,-4.53150325472e-09,170.944450166,-45550.143198,8212733.05977
q21notreat_10_c1.tif_nhood_10,0.00347559758421,228.059959113,0.18657041772,-0.00346090331156,236.08735676,235.728954791,262.315132969,276.720674905,0.465532667069,1.50729159013e-05,57107.8074489,470.048841023,-0.0211887238505,-2.58456142029e-09,228.059959113,-30584.0156365,5622059.50588
q21notreat_10_c1.tif_nhood_20,0.00320318010958,279.26006528,0.167492491888,-0.00319158636926,236.357370395,235.844774738,247.425753462,267.01735485,0.362933679187,1.50511800393e-05,57301.978966,473.846315195,-0.0222659907218,-1.14230723379e-09,279.26006528,-19438.9167472,3788688.73997
q21notreat_11_c1.tif_nhood_5,0.00458239326714,336.39189096,0.209160759727,-0.00452352302858,215.560065503,215.333551676,1003.90658091,1024.97429202,0.0353391107446,1.41484120339e-05,51187.3107833,426.272048068,-0.015601584314,-1.06522874502e-06,336.39189096,-35792.2700462,56290614.0342
q21notreat_11_c1.tif_nhood_10,0.00355693537966,448.418286958,0.175290146954,-0.00352158155723,213.187471732,212.748691033,1067.93891656,1105.40487634,0.018728812636,1.39546324956e-05,50725.4000331,427.085861619,-0.0148547288255,-7.11627034004e-07,448.418286958,48097.1666661,49046669.2802
q21notreat_11_c1.tif_nhood_20,0.00316760269212,675.392846331,0.153345512272,-0.00314074362246,211.199986668,210.375534317,1142.95890531,1205.27338712,-0.00232836201466,1.37468126971e-05,50481.6264221,431.73260119,-0.015492447766,-2.84827719867e-07,675.392846331,145754.009666,40395003.3581
q21notreat_12_c1.tif_nhood_5,0.00421235986739,268.02283779,0.198620537544,-0.00416107717801,224.20937948,224.010202648,555.071974198,571.076855899,0.127216625143,1.46064583638e-05,53349.2138372,445.009625182,-0.0165066190091,-3.63779603178e-08,268.02283779,-11511.2401541,14375117.9036
q21notreat_12_c1.tif_nhood_10,0.00310377877722,397.153903061,0.165104129252,-0.00307665776081,223.987960242,223.550710973,538.021626625,571.343251631,0.0812343580287,1.45335659029e-05,53465.7409578,449.416647024,-0.0164084809368,-1.4792059431e-08,397.153903061,15369.6315254,10180718.3242
q21notreat_12_c1.tif_nhood_20,0.00248118829039,555.495369608,0.144051894581,-0.00246509936823,223.238417585,222.441431587,550.063551848,600.799124602,0.00488333443156,1.44258638931e-05,53473.1593422,450.080407701,-0.015736243706,-4.07422385053e-09,555.495369608,42634.3209782,7262117.66716
q21notreat_13_c1.tif_nhood_5,0.00360790614848,254.336954439,0.201020647573,-0.00356659716017,220.089513725,220.019772349,613.797523127,623.726731101,0.123373286572,1.44843015045e-05,51870.3377519,431.839193953,-0.0118591208408,-3.72962625675e-08,254.336954439,26296.3966722,14243886.4988
q21notreat_13_c1.tif_nhood_10,0.0030514737207,322.678115537,0.174050819584,-0.0030196990802,218.573973911,218.370058234,633.430855281,656.365070251,0.0920085948488,1.43489759578e-05,51606.8893971,429.41527836,-0.0113381487738,-1.9994445617e-08,322.678115537,60310.5405606,12023626.0113
q21notreat_13_c1.tif_nhood_20,0.00293108076957,409.500396653,0.157645187535,-0.00290030836445,217.290797656,216.784469125,661.108814814,703.442230651,0.0397767842022,1.42093887582e-05,51466.3842207,430.929981831,-0.01182760621,-6.56178278857e-09,409.500396653,91662.4825241,10993692.1601
q21notreat_14_c1.tif_nhood_5,0.00578958665603,185.773832505,0.261818813381,-0.00574061886459,223.850210651,224.010329685,591.472622646,570.596100125,0.19141154507,1.42633753382e-05,54334.4830617,445.440933104,-0.0220574554321,-9.46059423565e-08,185.773832505,12543.9885119,18592233.7912
q21notreat_14_c1.tif_nhood_10,0.00468850109516,237.061707425,0.22238791408,-0.00465774846277,221.607604067,221.850710845,662.324001326,632.850483468,0.165730404347,1.40996171544e-05,53856.8384212,446.482990902,-0.0225098012851,-5.30356771838e-08,237.061707425,57199.5568645,15648832.7978
q21notreat_14_c1.tif_nhood_20,0.00427968539545,292.667127809,0.196231625473,-0.00425442322046,219.902534835,220.07917944,732.887321148,703.963215347,0.125667725494,1.39580447547e-05,53557.1472479,449.263057678,-0.0239270994616,-3.09653036829e-08,292.667127809,94153.8468406,14670024.646
q21notreat_15_c1.tif_nhood_5,0.0065188886219,112.356025831,0.254679854919,-0.00644157495665,226.480471176,226.402119617,399.7793215,402.807905678,0.310797614113,1.43340063634e-05,55177.6009844,446.197486612,-0.0230442383317,-4.6073679562e-10,112.356025831,53484.7722063,3968931.81809
q21notreat_15_c1.tif_nhood_10,0.00526115229773,138.749460716,0.221223914512,-0.0052113864935,224.048011131,223.872186746,478.025131861,483.151770211,0.187072076401,1.41583968753e-05,54658.7148073,444.647915998,-0.0224755034658,-4.07259628673e-10,138.749460716,78876.4643596,4881979.67911
q21notreat_15_c1.tif_nhood_20,0.00446964568293,171.966009242,0.194844349232,-0.00443271795437,220.842092143,220.512389029,599.768600217,607.304911195,0.0892574796728,1.39366381644e-05,53944.2753531,444.149057018,-0.0221762948903,-4.16716614631e-10,171.966009242,117644.419951,7114832.49711
q21notreat_16_c1.tif_nhood_5,0.00432328805252,123.577413265,0.227831145566,-0.00429659008969,231.044973646,230.819516772,274.648674371,285.181611067,0.528671117725,1.46849485294e-05,56064.5390505,459.893263989,-0.0206484931353,-6.81593943419e-10,123.577413265,14507.6117504,2868262.79733
q21notreat_16_c1.tif_nhood_10,0.00361985174598,158.889403191,0.194221928683,-0.00360222505341,230.12408609,229.716505124,292.975746391,309.206687023,0.325127503594,1.46037685398e-05,55918.5694302,464.13057969,-0.0216025620893,-3.3154171053e-10,158.889403191,24313.9569837,2469700.08165
q21notreat_16_c1.tif_nhood_20,0.00320214918318,186.341963091,0.17227827866,-0.00318962982592,230.04262328,229.452550803,296.298751513,316.141484057,0.188504098,1.45834152345e-05,55952.5547411,468.502630715,-0.0224148774316,-6.62663950513e-11,186.341963091,27057.8420495,2171933.93871
q21notreat_17_c1.tif_nhood_5,0.00151168404804,292.225921133,0.149677073721,-0.00150790135712,220.607823919,220.446759079,664.590838341,690.178780589,0.0901940564629,1.45569954073e-05,51932.784436,449.40700464,-0.0122975878968,-3.45193540121e-07,292.225921133,-52089.4467009,29434563.2301
q21notreat_17_c1.tif_nhood_10,0.00129503476692,391.390556871,0.127613615067,-0.00129244851357,219.770262033,219.434657068,651.314457572,700.706859981,0.0656959931123,1.44447659597e-05,51883.4287291,453.800937193,-0.0127989467722,-1.70076055278e-07,391.390556871,-2733.36181882,20933469.0538
q21notreat_17_c1.tif_nhood_20,0.00121151020068,540.864246904,0.1139338601,-0.00120935902503,219.305110137,218.652894502,644.737366872,728.687891483,0.020280466553,1.43401851903e-05,51987.2735492,458.920449992,-0.0135666733147,-4.0929362342e-08,540.864246904,41336.7434043,13931497.9571
q21notreat_18_c1.tif_nhood_5,0.00447730923222,127.306029746,0.229303308278,-0.00445006993912,226.134151062,226.104307089,441.314112653,441.173577443,0.270962736992,1.44242411572e-05,54751.6927943,453.574053806,-0.0211192618936,-1.41029520738e-09,127.306029746,34825.9063835,5965540.00271
q21notreat_18_c1.tif_nhood_10,0.00367979307471,173.30462867,0.191636135995,-0.00366253036254,224.148450529,224.084323189,498.698394813,498.515683428,0.201646099296,1.42678423403e-05,54370.416114,458.075940576,-0.0222070097415,-7.33706114608e-10,173.30462867,61003.3738981,5840005.82184
q21notreat_18_c1.tif_nhood_20,0.00338293278287,236.309360396,0.169590950739,-0.00336871327987,222.396938866,222.364399679,567.054369304,560.991169049,0.162967439819,1.41216626399e-05,54070.2844144,463.822000942,-0.0238175643972,-3.89139665777e-10,236.309360396,86313.5520381,6255641.07047
q21notreat_19_c1.tif_nhood_5,0.0054743853036,114.827823364,0.25851769663,-0.0054263087209,222.198954042,222.077509688,562.126310119,584.080331251,0.139762429887,1.41751589351e-05,53798.3915998,442.176966723,-0.0200282891218,-4.03051963903e-08,114.827823364,53174.5675279,14062615.3127
q21notreat_19_c1.tif_nhood_10,0.00470157999647,159.989460416,0.225829941799,-0.00466510492641,220.504773689,220.26160927,614.934528114,650.66970826,0.0941723131309,1.40340734589e-05,53488.5487175,443.081372436,-0.0202788405345,-2.07600049863e-08,159.989460416,88132.2273002,12413928.4799
q21notreat_19_c1.tif_nhood_20,0.00420040594033,226.447482871,0.195947229151,-0.00417127077641,218.30362963,217.922039132,709.343415594,753.000665626,0.0529600879084,1.38543856056e-05,53089.4539868,445.85947165,-0.0213615681146,-9.29757666089e-09,226.447482871,133209.480345,12223598.2628
q21notreat_20_c1.tif_nhood_5,0.00290560572171,276.148779823,0.193864347719,-0.00289220839983,222.638126032,222.678515408,659.209207813,658.329438802,0.128173749768,1.44725277784e-05,53147.6612651,450.015988129,-0.0161856094161,-2.14286412496e-07,276.148779823,-62197.2665358,36940950.8955
q21notreat_20_c1.tif_nhood_10,0.00251218201905,354.81525603,0.171181366859,-0.00250246846372,221.35419981,221.406800704,676.902697606,676.535980186,0.122611054752,1.43597021463e-05,52921.1825363,452.572239191,-0.0164791931525,-1.17758888506e-07,354.81525603,-11120.14091,27119146.0089
q21notreat_20_c1.tif_nhood_20,0.00227849055889,468.472699058,0.152896821424,-0.00227096369101,220.582932284,220.540156498,692.138542201,698.044217955,0.103318594693,1.42503967259e-05,52918.8142831,457.33499754,-0.0174932530479,-3.41585784923e-08,468.472699058,34930.7662534,18846788.6281
q21notreat_21_c1.tif_nhood_5,0.00585286649555,355.244442752,0.257137801857,-0.00577917790615,226.841837352,226.451734918,659.538848452,704.555959246,0.061940503518,1.47568146077e-05,54197.5850517,438.206732298,-0.0160690216697,-4.88488163204e-07,355.244442752,-140567.250056,42594799.8701
q21notreat_21_c1.tif_nhood_10,0.00474931342362,422.572840119,0.221978139817,-0.00469985989303,226.292451385,225.516196493,628.64544917,711.526040573,0.00839355035359,1.46724712111e-05,54188.5273517,438.914231467,-0.0162633335254,-2.77543434089e-07,422.572840119,-95912.3395005,33558441.3581
q21notreat_21_c1.tif_nhood_20,0.00413026770455,530.053653668,0.193844294232,-0.00409239889366,226.407034329,224.982010699,592.999337394,722.17908324,-0.0888706665569,1.46098273311e-05,54415.9389967,441.799103552,-0.0170441364795,-1.4214796333e-07,530.053653668,-54511.7607756,24129062.0141
q21notreat_22_c1.tif_nhood_5,0.00133767955594,289.787723048,0.141136534756,-0.00133530184404,225.709720649,225.393882743,489.213202723,529.180765135,0.126545681625,1.48046230771e-05,53335.8254497,457.66578888,-0.0127694049265,-1.71858647314e-07,289.787723048,-91401.2594429,32299922.4084
q21notreat_22_c1.tif_nhood_10,0.00111291569367,384.593393691,0.11806824008,-0.00111147986765,225.196617559,224.621392035,473.215901907,536.043486783,0.0628757261701,1.4720765867e-05,53356.3616144,461.309076366,-0.013351062514,-1.08679666798e-07,384.593393691,-56830.3198375,24752697.1859
q21notreat_22_c1.tif_nhood_20,0.00102782992591,491.960799302,0.106108921511,-0.00102669225955,224.824224379,223.874932212,468.859542874,546.414488343,-0.0319999387566,1.46295787e-05,53476.9603233,464.081892789,-0.0141416278673,-5.88240782764e-08,491.960799302,-25956.47138,18282330.0061
q21notreat_23_c1.tif_nhood_5,0.00446356124674,176.902972289,0.222990095781,-0.00441928459954,223.662080736,223.526776854,562.386291727,577.928000815,0.138477444929,1.43756346508e-05,53849.9368227,441.525608676,-0.0174875673694,-8.40720656876e-08,176.902972289,-168.062214004,17630640.1854
q21notreat_23_c1.tif_nhood_10,0.00359383648306,244.774667542,0.191016820519,-0.00356542194871,222.422718997,222.15499635,578.868465127,609.374078657,0.102687600631,1.42548128051e-05,53666.1714583,442.806420908,-0.0175267796988,-4.23270884056e-08,244.774667542,37490.2804676,13008044.55
q21notreat_23_c1.tif_nhood_20,0.00321116880159,331.210143855,0.168633145942,-0.00318918465658,220.946995598,220.494349893,622.84399734,668.50973306,0.0576797003588,1.41091808945e-05,53470.3284422,444.768858565,-0.018223965537,-1.17154475991e-08,331.210143855,75536.5173834,10581655.9247
q21notreat_24_c1.tif_nhood_5,0.00637851331943,111.169928489,0.275135862312,-0.00629123277262,235.382337979,235.279261714,210.202389499,216.20627223,1.10455921195,1.50146900506e-05,56926.4608165,449.133218144,-0.0172190133018,-6.32798021066e-10,111.169928489,-12403.6973782,3270857.16623
q21notreat_24_c1.tif_nhood_10,0.00548383497878,146.32933523,0.239897090099,-0.00541508499464,234.730777849,234.550771198,212.861155585,221.711238114,0.955854014568,1.49532344007e-05,56835.744673,449.095171376,-0.0176414102108,-1.61348732167e-10,146.32933523,-3221.75884214,2261695.21005
q21notreat_24_c1.tif_nhood_20,0.00519515066233,179.970575301,0.223713454419,-0.00513143224184,234.365383451,234.099765898,217.119437565,228.257545972,0.79761883228,1.49110814813e-05,56814.4107129,450.430236814,-0.0181495114935,-6.9343489581e-11,179.970575301,2629.50740875,1715514.98937
q21notreat_25_c1.tif_nhood_5,0.00660523747148,228.456848272,0.270941174117,-0.00652815340176,224.98853184,224.96196386,613.66895808,623.464088993,0.137706290144,1.4381375418e-05,54516.2523666,442.72002918,-0.0218513699883,-2.75226725375e-07,228.456848272,-44181.3158321,28682732.424
q21notreat_25_c1.tif_nhood_10,0.00532965427202,282.132236965,0.234605220866,-0.00528114346693,223.489857036,223.437343487,640.413857468,659.60931316,0.119958592471,1.42649948976e-05,54205.2726932,443.055220987,-0.0215351956103,-1.70360055347e-07,282.132236965,-2626.14108947,22918445.4969
q21notreat_25_c1.tif_nhood_20,0.00439687263328,381.942261119,0.200666899649,-0.00436554867363,220.983713707,220.812539138,705.918263902,748.572655238,0.0803331581091,1.40670623172e-05,53704.7132089,443.187823004,-0.021633166006,-6.68680029668e-08,381.942261119,59606.8764204,17606463.9939
q21notreat_26_c1.tif_nhood_5,0.00412225927148,99.121573126,0.211080685878,-0.00409869770246,226.068218338,226.041294334,393.435500922,393.431868286,0.344415503725,1.42939309339e-05,55105.1987144,458.839049626,-0.0228146348988,-4.68191160184e-10,99.121573126,55224.5546253,3774221.26634
q21notreat_26_c1.tif_nhood_10,0.00365071532907,127.867385005,0.186853513846,-0.00363286429772,224.259698616,224.197623263,455.813841721,455.08660629,0.244185876774,1.41590468007e-05,54736.8096429,462.39385959,-0.0235149871529,-1.64105827337e-10,127.867385005,74518.2327658,4277074.25709
q21notreat_26_c1.tif_nhood_20,0.00351255789253,150.511319964,0.173727503599,-0.00349640682176,223.107636644,222.980916149,504.007758202,503.657240153,0.18218762009,1.40661523436e-05,54529.4099966,465.28496206,-0.0244270332556,-4.01316788705e-11,150.511319964,88906.2386543,4881418.06543
q21notreat_27_c1.tif_nhood_5,0.00402293465128,135.02687799,0.216893179299,-0.00399984038222,230.207137326,230.000031332,304.174878782,313.165172856,0.442714056899,1.4697759503e-05,55646.0312157,459.578700367,-0.0195498747872,-8.51442615809e-11,135.02687799,14897.9180287,3017112.26351
q21notreat_27_c1.tif_nhood_10,0.00347136912607,168.535437846,0.189418421114,-0.00345468912224,229.359540235,228.956653778,319.112957717,334.840382514,0.274941586779,1.46130459221e-05,55543.9734864,462.993843948,-0.0203436365854,-1.21550087161e-10,168.535437846,24838.103068,2692594.08603
q21notreat_27_c1.tif_nhood_20,0.00317707372262,199.28299,0.172152368825,-0.00316346747337,228.644113731,227.979943082,336.759559101,358.690570288,0.102613633431,1.45319705551e-05,55493.2451131,466.290438892,-0.021188438791,-6.81677176239e-11,199.28299,33329.2560882,2573457.33336
q21notreat_28_c1.tif_nhood_5,0.00228850162653,202.095983014,0.178235907056,-0.00227987622607,222.497654844,222.294207252,500.027155724,512.157434025,0.154966897862,1.44625385066e-05,52954.4222583,450.733611228,-0.0143891754124,-9.21216375992e-09,202.095983014,38310.7572842,8527488.56762
q21notreat_28_c1.tif_nhood_10,0.00186457989687,270.59579144,0.149664868773,-0.00185910979823,221.36442576,220.89547031,522.484275014,547.459940299,0.0781046178224,1.43414934862e-05,52829.6108188,454.033986104,-0.014632589599,-4.33086013325e-09,270.59579144,60789.2685006,7435206.92115
q21notreat_28_c1.tif_nhood_20,0.00164378651703,362.836542699,0.131522284098,-0.00163960097307,220.46922385,219.515128396,553.531486357,594.093161522,-0.0277719726031,1.42244427731e-05,52808.4077323,457.471463662,-0.0151351860313,-2.08597960568e-09,362.836542699,80925.9776743,6830491.2048
q21notreat_29_c1.tif_nhood_5,0.00214807659401,203.129189794,0.175330363933,-0.00213629248666,222.42963966,221.959308415,459.365857972,484.689671283,0.0987577766914,1.45714908218e-05,52531.1849076,444.280787825,-0.011762828192,-4.37305050162e-09,203.129189794,32251.7248179,7360701.21873
q21notreat_29_c1.tif_nhood_10,0.00176553526972,266.894757642,0.148835687337,-0.00175743231534,221.132784436,220.325875393,483.538157603,520.216429849,-0.000130416179007,1.44520604909e-05,52329.6806313,446.250165257,-0.0118959698727,-2.32973883968e-09,266.894757642,53274.3698991,6679845.45054
q21notreat_29_c1.tif_nhood_20,0.00162593321635,331.500952655,0.135664791785,-0.0016188819786,220.24196917,219.061129577,506.161977987,550.903215565,-0.0874582453363,1.4363261114e-05,52215.5153566,447.509136591,-0.0121611789403,-4.52075448622e-10,331.500952655,69440.2530137,6125504.4102
q21notreat_30_c1.tif_nhood_5,0.00913795222257,96.5197447763,0.315387991587,-0.00902027210888,226.110837405,225.956195675,439.182178369,448.958356544,0.230076873966,1.42182674284e-05,55423.1176869,444.578023244,-0.0265523781389,-1.16213219301e-09,96.5197447763,61875.5433487,4880793.70489
q21notreat_30_c1.tif_nhood_10,0.00727226265915,119.564327068,0.265107113101,-0.00719635465203,223.541185477,223.252349861,528.59338673,544.179969881,0.125553618542,1.40329161446e-05,54872.1627101,444.961629674,-0.0267059615937,-4.27490398096e-10,119.564327068,93661.2571856,5891135.69254
q21notreat_30_c1.tif_nhood_20,0.00629705828432,149.748085988,0.229578469656,-0.00623730383428,220.34003108,219.896410256,663.120407544,682.464101625,0.0560869700876,1.38065758981e-05,54175.9563244,446.659261849,-0.0277250622317,-2.48199284266e-10,149.748085988,139361.754768,8589521.01141
q43kinetin_19_c1.tif_nhood_5,0.00877346787687,57.8690652945,0.345994875684,-0.00868610418179,227.066781609,226.978691403,405.364631614,409.434414572,0.301131057439,1.42614686367e-05,55710.3632827,448.917628681,-0.0271274408188,-2.54943790158e-09,57.8690652945,50482.7332958,5163107.3187
q43kinetin_19_c1.tif_nhood_10,0.00729417037001,70.8122789715,0.297093962991,-0.00723247910203,224.901258181,224.737585049,479.473142147,485.03619419,0.191702905383,1.41154878545e-05,55214.751578,451.20774683,-0.0281008335644,-1.80488795734e-09,70.8122789715,74243.5088978,5897519.6037
q43kinetin_19_c1.tif_nhood_20,0.00624577040582,108.049598149,0.246856074329,-0.00619877793187,223.29867635,223.003286415,550.807900251,556.226742458,0.116563080914,1.39971699703e-05,54892.4313952,456.969471074,-0.0302443326393,-2.49147813378e-09,108.049598149,95274.9245561,6943458.29735
q43kinetin_20_c1.tif_nhood_5,0.00566047489594,54.009070631,0.255394713829,-0.00560370527173,228.476646158,228.41451301,304.26879592,306.583665426,0.554950338101,1.4403102517e-05,55817.4172604,453.076525306,-0.0236546444578,-1.21102276865e-10,54.009070631,44215.4102068,2099740.99815
q43kinetin_20_c1.tif_nhood_10,0.00443884615775,74.3079309184,0.216141522638,-0.00440661801728,226.683585549,226.543524316,360.207574239,364.738705897,0.352672072391,1.42731311385e-05,55439.730812,453.845270312,-0.0237174851478,-5.61547530291e-11,74.3079309184,57789.8313169,2745014.83548
q43kinetin_20_c1.tif_nhood_20,0.00365900872942,96.1861710187,0.185416110222,-0.00363944209577,224.547130238,224.276818872,436.372391419,443.324068863,0.193473919917,1.41220148794e-05,54978.015105,453.720767397,-0.023828065987,-0.0,96.1861710187,77108.1294818,3806142.215
