9.449854899934810593e-02
9.373410699013035030e-01
8.225212738297744686e-01
-8.866736439959325977e-02
9.308567576898882479e+00
9.307519444090239347e+00
1.191148059115003406e+02
1.191327016512117467e+02
1.228196491328929427e-02
3.341239341319766042e-05
2.057636555815248300e+02
1.866197546799763884e+01
-9.781455457442973789e-02
-9.781425970934223835e-02
9.373410699013035030e-01
6.446671120672048710e+04
1.033214645736379549e+07
